"Platform_ORF","GSM37063","GSM37064","GSM37065","GSM37066","GSM37067","GSM37068","GSM37069","GSM37070","GSM37071","GSM37072","GSM37073","GSM37074","GSM37075","GSM37076"
"b3930",9.41827429388054,9.30902153194551,9.58852726042246,9.57156305219755,9.28794319229146,9.44997398581035,9.30149619498255,9.11087476146451,9.69296414718707,9.21965256510381,9.27169645481871,9.46638240881356,9.49984588708321,9.07280253454421
"b2262",9.17142702660754,9.46393301087224,9.61966977337873,9.50600998525763,9.21407622240119,9.4068427546553,9.39981195932569,9.3544697921574,9.50838903492284,9.4520352735462,9.2319411483087,9.28355142317431,9.93781516880342,9.21698830757675
"b2261",10.065550770955,10.461274795177,10.4798812895563,10.5744043090226,10.2920915195484,10.4760373375169,10.0666274090952,9.91617804254471,10.5528611879268,10.2092096465574,10.3352786866695,10.1746760596882,10.2873660911834,10.5188498287077
"b2264",8.74685018309805,8.87835751033693,9.39703281709685,9.43629511983936,8.86263735755879,9.46147944728616,9.03039125995948,8.93044167303866,9.68071114307209,9.2916311829009,9.36741475124683,9.1405741777099,9.55458885167764,9.43421120348557
"b2260",8.56376827845203,8.66070903878206,9.30286736097287,8.78920757534734,8.32012359804061,8.43546191447928,8.65069276717138,8.05528243550119,9.33472021685999,8.48944659862258,8.5725107596749,8.53993424517179,8.842664621825,8.4594316186373
"b2265",8.69139457853809,8.18189764310839,8.4586116725846,8.82781902461732,8.91975719271426,8.79376585730965,8.63517394667492,8.88843885074524,8.75655632252409,9.18784690943957,9.36697783572535,9.21504757072328,9.1009251010569,9.1398071267175
"b2328",9.31854280970272,9.59861085469642,10.0050630800135,9.61286849729104,9.23959852924912,9.58871463558226,9.34029521043048,9.77676200178623,9.73386271967854,9.74986942739684,9.41320478925258,9.39510565460353,9.42059187677394,9.51491126486135
"b4013",11.9698541521676,12.0688454409956,12.1192978102117,11.507596454191,11.7193460357572,11.1329494976098,11.408223578286,11.0049928809992,10.4245862262511,11.4129402638588,10.9716872415203,10.5522848399435,10.3451834471877,10.7375853690464
"b3939",10.3235051802769,10.2013888174254,10.211888294546,11.0562312648947,10.6417808236264,10.7904299566227,10.4391036405795,11.0572471758169,10.461274795177,10.3801363409909,10.668087205046,10.3037807481771,10.3956412357957,10.7954715068177
"b3008",10.6252522217469,10.4529618930512,10.7446656814249,10.226171322091,10.8084011405807,10.5087851620645,10.0671654270171,10.4704555200478,10.2722798569217,10.7813597135247,10.4661784510779,10.382083590142,10.369924450926,10.1811522568656
"b3829",12.9209854776751,12.6606199147641,12.4995718685646,12.7151898303028,13.2797411489107,12.0964516244776,12.3237866213423,12.4150815261657,11.9099305753578,11.9390281817633,11.8142620094321,10.9849880186352,10.4807902010958,11.0001408813087
"b3941",11.7756102807595,12.3539187034762,12.3211670980033,12.0121356435835,13.1033205965631,12.2162001980695,12.2274655295017,12.2296900555514,11.8135808029896,11.9089554772895,11.6818533151443,11.2484020061434,11.126317293423,11.1588621062085
"b4019",10.4377520723236,10.3323722800563,10.5349836971965,10.734370919663,10.4766449586297,9.96014677369672,9.64421681845824,10.1720524091831,10.761052518938,9.75455350631966,10.3768850737475,9.77066389291676,10.0080083584251,9.92644426003389
"b2942",11.9517218290563,11.8757877408784,11.8906062874632,11.846234728443,11.8025971408577,11.2805388069432,11.6422773785039,11.2199550105549,11.587074277201,11.5665773484421,11.406523915277,10.775198728898,10.6150778316292,11.3613955331659
"b3940",9.88828662758067,9.67683860647415,9.55708071910529,9.86062144542001,9.68000781823628,9.73555602391153,10.2212245895275,9.92703716872029,10.2133472817334,9.81041096933189,9.59618975614441,9.48240463130025,9.51096191927738,9.78299820892041
"b2149",9.10826307530433,9.55861203944637,9.17592374206376,9.46127479517703,8.04766925139131,12.2513048736459,11.7660319131157,11.9189004964794,12.0264196975355,12.1507310168989,12.5084880769056,11.9644491741654,12.7069492173059,12.181027988375
"b2150",10.5462192440637,10.6068678373742,10.4114050593773,10.7723145739217,10.2547924301929,13.585678504637,13.5103067640545,13.4609805569004,13.2823934689899,13.5104427641356,13.7353656263723,13.6984659339407,13.5412055395543,13.2747566872627
"b2148",8.23074100262691,7.90809234081827,6.89602960297675,8.69974594797101,7.70666868217975,10.2626821423622,10.6060350061161,10.495555266861,10.4108752995061,10.6312680172147,10.7114949066501,10.7658662099005,10.7302153715996,10.414050944726
"b0963",10.9939290523755,10.5267926388002,10.9274816903818,10.6482676916678,11.0647427647503,11.89750515761,11.8429002857129,11.6784240825929,11.3255303315676,11.7629633185574,11.1817113326489,11.8557250211872,11.3979419719726,11.2217683529767
"b4242",6.4757334309664,7.74483383749955,8.01234519041983,7.81442224656679,6.26303440583379,6.5894638929561,7.59469782732387,7.36806987653208,8.22496636500027,6.96000193206808,7.67030217007853,6.00225245173138,7.26209484537018,5.71973105674985
"b0347",8.65427799526124,8.75087443965685,9.70925616725348,8.63372181264101,7.57213175138666,9.49385544924082,9.14338321398982,8.4178525148859,10.1301844196865,9.12360412414095,9.65553072315564,9.2950801327646,9.69766263347052,9.65785433581572
"b0348",4.81249822533356,4.69488019279919,5.39574832817903,5.72246602447109,5.16591193893569,5.71699089440494,4.99095486039699,5.14567745519564,5.76818432477693,5.7279204545632,5.65535182861255,4.74953426766926,5.79181407116183,5.42290574261218
"b0349",7.56453060081634,7.99378756313484,8.63662462054365,8.32192809488736,8.4708621994137,8.65499397296372,7.86727873970966,8.1184220243132,8.65749710044411,8.27052894238072,8.21626083716506,7.81506301719287,8.43170652396602,7.84423498775875
"b0350",7.992088609014,8.22544846861074,5.97727992349992,8.07253459972295,6.69348695749933,7.66959375118833,8.40002551791402,8.1333991254172,8.57099412874323,8.07948478382682,7.71149490665009,7.83478704933734,7.95710204156229,8.44956137461324
"b0352",8.83983364841731,9.66124366730065,9.99929538702341,9.45676508833648,8.99463629050958,10.046851165154,9.55708071910529,9.17816685478444,10.4186959496021,9.36654078784534,9.52002930421219,9.62662165235837,10.1127001327494,10.1007937260132
"b0351",7.43796008833447,7.19278595925112,7.67807190511264,6.44625622988956,5.25171909260596,8.22641219278879,7.4966540825935,7.62497817956904,8.26819107921981,7.5630055530624,7.25644459647344,7.04984854945056,6.77610398807316,7.60214209069798
"b0353",6.37155886261196,6.41616416473313,8.82241149636048,7.49984588708321,6.14159627838382,8.31786479839195,8.47532812262242,8.32327998788732,7.34607044078517,8.48099210369791,8.84046323386954,8.3500551772045,8.88050187112799,8.14974711950468
"b0825",8.24935052362723,7.8008998999203,8.18189764310839,8.82654848729091,8.34739990950854,8.78299820892041,8.78398041368379,9.03039125995948,9.37264744263863,8.88294867271663,9.22978016673333,8.82527683005487,9.57572831636378,8.58833986092348
"b2813",9.60158510142105,9.87682387030637,9.92792607511988,9.49505552836802,9.47350282465377,9.78855521492886,9.68123841177781,9.66409167817671,9.80251636512122,9.75204606977939,9.83605035505807,9.44315076472932,9.79798569056491,9.68737568343747
"b2701",10.0166690246872,9.9839911413154,10.8249587405285,10.5685261979445,9.58627685823853,9.63190458725792,10.12153351734,10.3160552088905,10.0165297482435,10.0408376492666,10.1278653880445,9.44086916761087,10.0623160273557,9.95521398214633
"b2963",10.3152627991812,10.6557990233841,10.6236986273425,9.99957727351139,10.3904914302262,10.7234903021434,10.3916732186864,10.5872149524525,10.595350736033,10.5466051203725,10.1018443915424,10.0117863312066,10.1994269676709,10.0066065947694
"b1193",9.69731512171625,10.1711767976518,9.88539133157044,9.61323695471633,9.64331507766953,10.1399349968741,9.81057163474115,10.1966021265232,10.1814007617393,9.80009098762499,9.84830995744929,9.89193555786198,9.96116025813664,10.3742787741315
"b0781",9.76055363297574,10.0931534312783,10.1306992542145,9.9699620454512,9.5870273824021,10.0087087298359,9.94251450533924,10.1789137846696,10.3140167039014,10.1553242290506,10.0465783666203,10.2585660338899,10.3342732853072,10.4663824088136
"b0783",11.2469186979984,11.2572110309955,11.4965042933559,11.4779605937762,11.0639343057541,11.43410692861,11.2599785944214,11.4881916227776,11.6058035787522,11.309419508945,11.4263171772613,11.3674147512468,11.5405639786001,11.5029312282797
"b0784",10.5992619953172,10.4728938784439,10.179287104646,10.5196362528432,10.5177677950805,10.6171000868759,10.6309951154754,10.471675214392,9.95855271543101,10.6978363579624,9.877744249949,10.6947061119494,10.1491119907069,10.5462192440637
"b0785",9.68000781823628,9.65946080122984,9.71149490665009,9.52179671141179,9.31220227820596,9.42710328715284,10.0800180290892,9.94207459222685,9.87513498111762,10.0067468324406,9.62735148418923,10.1872283376165,9.70355756192103,10.0550112267325
"b3857",8.35755200461808,8.19574129324645,8.49904859773388,8.87067295482459,8.53877093772462,8.60622012128167,8.39574832817903,8.4038641766068,8.64961545906341,8.68929916053589,8.32777717058405,8.57591736111815,8.3228294976289,8.19031854794182
"b3856",9.23816586275513,9.05772102287267,9.54477128799467,9.52297378113242,8.95913257678966,9.4423215104798,9.4245862262511,8.97584796800678,9.49964660604955,9.53624721568813,9.34473974580299,9.21941056308346,9.17442639367725,8.82273014794452
"b0763",10.7450860348677,11.0552824355012,11.2140154914108,10.8907962582364,10.9045593617479,11.7840622339045,11.6904345563951,11.6265760256078,11.1472049249422,11.7450019739767,11.3666500622283,11.8855819902342,11.7482767247699,11.672734710309
"b0764",10.1108747614645,10.0156938071051,9.96621702826606,10.1679198655519,9.61470984411521,10.6499746511581,10.9290364384787,10.990954860397,10.2494690444768,10.7941721472785,10.5540131936102,11.1159539909578,10.7701683201034,10.6781599575428
"b0765",9.6576757291871,9.13288525362516,9.92629599478111,9.84392105128904,9.60547951806167,10.0151362437974,10.3941411071273,10.3969258200233,9.71321465299855,10.3226041997381,9.84454885592944,10.3156024566379,10.2400757687642,10.0616412085769
"b0827",8.94895120044142,9.09222858438678,9.063664718714,9.04193288184217,9.22568946001544,8.75120928822302,8.6499746511581,9.78888143201129,8.55266909751427,9.30241045042562,8.96693797927846,8.78463484555752,8.89572673847666,9.37090532011341
"b0826",5.2364926183813,8.4093909361377,7.25833047261243,8.2747275727873,8.60399717008549,7.30012372456901,6.36457243229586,8.52982094652869,6.81378119121704,8.29047969825131,8.12049709844425,6.71287086768991,7.69418374333315,7.33449676839042
"b0009",9.94778302625542,9.87067295482459,10.2149261879424,9.32912359629157,9.8008998999203,10.2045711442492,9.85408917987057,10.1941412388631,10.1458048061284,10.1138723673074,10.2457903629634,10.0724006136499,10.2687759002748,9.92762983383734
"b0087",9.95826269732954,10.1315997727944,10.3148097981441,9.82670736566131,9.81313985089045,10.3941411071273,9.68632543220869,9.79701297783614,10.1192005269173,9.56567332962135,9.61084029765356,9.32057493389316,10.1385278014223,10.050256801599
"b3396",10.4700487260113,10.18660950046,10.5568891897269,10.6347203117811,10.1247675358225,10.2837829025235,10.3300205158361,9.80703285596834,10.5624332442783,9.95550461370269,10.0222290856818,9.84517638749257,10.211888294546,9.8838651545098
"b0149",9.58571370877817,8.73504824129086,8.42122329922514,9.06743436075652,9.25408377931942,8.81506301719287,9.66941659209916,9.47471994652648,7.93073733756289,9.67771964164101,9.18784690943957,9.67754347764532,9.24483950114555,9.04657836662033
"b0635",9.49505552836802,9.47451716417449,9.32957212576538,9.35402893805439,8.76254814256653,8.97842446544086,8.81185631429254,9.49605483230829,9.96390756097406,8.82718389581953,9.65445702300123,9.1331422124006,9.61783475018439,9.08454267364192
"b3176",10.526694845542,10.561478891501,10.6961851300615,11.0382331347318,10.335836940378,10.6192112363501,10.7801296196253,10.6259827464999,10.4883422775325,10.4690312388115,10.4195388915138,10.417430612546,10.1407019799017,10.8194606278941
"b0914",9.850811922162,9.7279204545632,9.74819284958946,9.40450296122688,9.5918962955207,10.0416591516372,9.64150990345892,9.74752167254042,8.81121411751324,9.91931028423605,9.6497950662894,9.78119576159075,9.64060646862391,9.65696108147421
"b1855",9.45573818599339,9.48200119308708,9.1766718338829,9.60640521269779,9.79555267794562,9.14974711950468,9.50382573799575,9.14542271960022,9.45224124043082,9.42038134119664,9.11790278909403,9.19672506078603,9.22207035524718,9.11660388287422
"b3291",11.5338163894334,11.7918547603173,11.5029809378168,11.4716244143765,11.6299940338739,11.1452953349336,11.1619506477906,10.9344280406268,11.7821382308692,11.2526063043927,11.6506478953912,11.7300455028792,11.5457850098124,11.9869086246977
"b4219",8.75120928822302,8.83130724380205,8.08214904135387,9.02597004970865,9.25479243019288,8.88813438835287,8.77445763956529,9.02042441520043,8.26959425168337,8.85829188728283,9.11945993445933,9.12850993750829,9.2916311829009,9.01402047031493
"b3208",8.34074028063018,8.30742852519225,7.88447581908648,7.72041528490633,8.5352753766208,8.56985560833095,8.60991744529631,8.39531991094028,8.53255073928427,8.54109661534952,8.4708621994137,8.08958289312471,8.74045539698897,8.54997714277182
"b3599",10.529528162146,10.3483962076773,10.1274785200982,10.856814552503,10.4573808790725,10.9145346264865,11.0966492764986,10.7455902973828,10.8838651545098,11.0323212870579,10.9968971255123,11.1916761463524,11.0462372958982,10.8695938432408
"b3600",8.69627208392586,8.61801835757132,8.72655877910498,9.48623167798101,8.850811922162,9.40556697413807,9.22881869049588,9.44003860049473,9.08533966935737,9.30583375751525,9.34894940950962,9.69783635796238,9.70026630687327,9.09750545581802
"b3161",8.62643913669732,8.40811740799184,7.34251918966061,8.05093696522523,8.93457547254568,9.10617031694514,8.97699364608239,9.07521171134824,9.43608686360791,9.78790255939143,9.93132848489379,9.20847824221171,8.89633240390994,9.17990909001493
"b3189",10.8551020622351,10.969890117492,10.8189815394324,10.7430672204177,11.0715294007314,10.5646258627954,10.7132146529985,10.5725107596749,10.9430275678227,10.4931549418025,10.7222952408022,10.0122054959108,10.3869402453243,10.2152903056512
"b3972",9.60102789702112,9.71338651493703,9.63281348607264,9.56414948998573,9.83589250232627,9.55132374801476,9.58608916617544,9.75705659243867,9.66035250967092,9.31401670390136,9.46577044908396,9.25006150271721,9.62917445011398,9.32687885483841
"b0091",8.10904707770071,7.8073549220576,8.25644459647344,6.9518675043269,8.64241277290506,9.36632221424582,9.2943910020895,8.77511640443559,8.93221475196838,8.57175264350355,8.48260630810786,9.06770324437316,8.231701199029,8.68018368159249
"b0088",10.4154248897793,10.2165033680626,10.2364926183813,10.4360868636079,9.96506275674463,9.73758536904636,10.0936816491482,10.0309429597906,9.95259566011932,10.5717526435035,10.0312187306107,10.3941411071273,10.1782913699566,9.78168756150718
"b0085",10.4706588740606,10.2076244682268,10.7179334123568,10.281350514981,10.0690469112682,10.425530638793,10.1915527810917,10.3471784164489,10.7303852203214,10.1265754245815,9.65588844570667,10.3417411868463,9.95361446119936,10.2134687974245
"b0086",9.37525668833715,9.29599846191139,10.0841440106151,9.7632123668144,9.3789450602529,8.78920757534734,9.35952995532291,9.59376458772804,10.1009251010569,9.1853710292354,9.53954658023841,9.4189067312579,9.33293165932003,9.52218917470063
"b0090",10.5058115539196,10.5413870616225,10.7992816215219,10.4695400721116,10.2739121288408,10.7507069862249,10.7812777398867,10.5110607847933,11.0679048742038,10.6670228127143,10.4411805070447,10.6858876017781,10.7090838125503,10.6787761741239
"b3967",8.56757586852411,9.0869323411374,8.76752238622854,8.6748984331333,8.36457243229586,8.92035285541508,9.09381367340273,8.98413359454098,8.91169158187234,8.99943633715208,8.72075727733199,8.95768248616512,9.02983934907253,8.88325423134128
"b0099",8.25550073314839,8.43337679337504,9.56414948998573,8.72349030214343,8.08108392868763,8.55573947918052,8.12773644358883,8.77709089613187,8.89481776330794,8.52512925120397,8.98925256516599,7.93899143877554,8.86913111964429,8.39403389536778
"b1069",9.03974158460541,9.10878579090458,9.06339508128851,9.14338321398982,8.80832068916333,9.40322510902563,8.94982671075911,9.38866312361939,9.78708632455162,9.45471055218622,9.47634118006233,9.59152234657073,9.76022094646651,9.84752720280967
"b0750",10.7760217152528,11.1337844091799,10.9322885829881,10.4163753165873,11.3485621905013,10.7722320847115,10.9265925100511,10.9060638147138,10.5859953109862,11.3552960306777,11.1193302365188,10.2068922595961,9.6487170873793,10.7383456381372
"b2574",9.32147718222831,9.53294028837287,9.77955521667791,9.98156728190301,9.78201533500419,9.38866312361939,9.09381367340273,8.8703647195834,9.81890167588564,9.20163386116965,9.5779952201287,8.69348695749933,9.33360262826828,9.10039952908719
"b0109",9.06958402781975,9.06608919045777,9.44625622988956,8.86851392389546,8.85767003596247,8.98754825895374,8.98840066372944,9.58983837577219,8.98811658476014,8.83636600871667,9.39981195932569,9.01986867750447,9.07815080773465,9.27146302790437
"b1740",11.0354177171612,10.8592241619782,10.9611602581366,10.7177620912497,11.0188956211216,10.6209529022717,10.468827655231,10.6085320589594,10.7255366784311,10.4503864790343,10.6166407322565,10.4212232992251,10.2296600172399,10.6912200765674
"b4390",9.49004859948293,9.68702568463883,9.56833618213375,9.97513145692134,10.1719273543535,9.89784545600551,9.72349030214343,9.84156434773057,10.5154041737598,9.53157640613392,9.97412774319142,9.76055363297574,10.104074518442,9.75421943313514
"b0677",10.326541842174,10.509577090198,10.419854867797,10.7517950862697,10.038781844462,10.6782480045991,10.6242471458362,10.6689735991762,10.4851248923181,10.4757334309664,10.7322522376937,10.4637287065398,10.7779128041134,10.5883398609235
"b0678",9.59786633395179,9.81874193552774,9.4586116725846,9.37482214163481,9.08135028058369,10.0376842162277,9.76967257699991,10.1842554954053,9.7054595991654,10.1836353814732,9.91916128397349,10.2615073092021,10.2416257078027,10.4482195726541
"b0675",10.407798850222,10.1828908927455,10.2017563674357,10.7668601438295,10.2000403323504,9.80219321694183,10.8322571143779,10.7724795381938,10.3958554126134,10.5848685722052,10.495355392236,10.0449404912797,9.67578065357349,9.69714133444375
"b0679",9.7490313820402,9.62844554013718,10.0233385311202,9.89648378054729,9.2916311829009,10.2150475707233,10.5066051155683,10.436919708221,10.230380764153,10.3468461130867,10.3605179146819,10.6857124323945,10.7787342441178,10.4575860842561
"b3225",5.24031432933371,5.83035674741922,7.49825086752783,8.02569327368077,6.97727992349992,8.75321674917896,8.64889680647526,8.02292258905563,8.75922242638451,8.24317398347295,8.46515822966425,8.79474076107975,8.57705110973515,8.91647664443772
"b3224",6.3037807481771,5.79181407116183,6.34163000932991,7.51333282374013,6.51412226017071,6.70597790168252,6.15987133677839,8.30924896081662,6.98754825895374,6.61765111942733,8.61948637605555,8.12463831417871,8.04384754043891,6.88874324889826
"b2206",5.35402893805439,5.15380533607904,5.74685018309805,5.90448409790142,4.72246602447109,5.27426166125705,4.86789646399265,5.51096191927738,6.89360490485829,5.68369645430652,5.55151601762801,5.58195375084882,5.30012372456901,5.55151601762801
"b2203",6.86294724802092,6.3327079336406,7.52277766952458,6.73470962022584,3.76553474636298,5.80219321694183,6.88264304936184,6.30012372456901,5.90689059560852,7.41616416473313,6.71699089440494,7.00898878322726,7.37068740680722,5.18586654531133
"b2202",8.76022094646651,9.1853710292354,9.44976769496266,8.79895774790043,8.45121111183233,9.25029841790633,8.9413411054853,8.93044167303866,8.98612646417927,9.14312807294381,9.47187839656841,9.3961766182344,9.5237579610897,9.33114088169257
"b2205",8.98726401207254,9.14669594803066,9.31174831500496,9.41214639654068,8.48381577726426,9.3571120915057,8.80992886572143,8.44749654666539,10.0808175276083,8.51491126486135,9.31560245663795,8.91318861950889,9.59898297103609,9.19844504145236
"b2204",8.94280770624278,8.56529252058102,9.34407393775754,8.67030217007852,8.41023933077602,8.99859042974533,9.00562454919388,8.97584796800678,9.22593041117105,9.12282799480767,8.8008998999203,9.23697088625934,8.7790626892054,9.1261882105221
"b1224",5.74146698640115,8.12101540096137,8.50263293508292,7.95477792500507,6.24982454861618,8.92955431573285,7.40258575823259,7.06069593168755,7.04984854945056,7.74819284958946,8.16842141085193,7.05853297020161,8.54766574835342,8.36894291440495
"b1225",9.00786824333334,9.59002558073461,9.40130620600602,8.61028665708102,8.07734982962161,9.886611111851,9.20334800297976,8.89481776330794,10.2468593339396,9.39895740870636,9.83936127895905,9.36894291440495,9.73521752202334,9.796526375423
"b1227",7.04984854945056,8.47451716417449,9.48280795672667,9.29691620687929,5.10433665981474,8.60102789702112,8.283088353024,8.57516103342539,9.16465556417991,8.56414948998573,8.8325735989774,8.81281907378165,9.03369829875055,8.9357543858214
"b1226",9.04848687399234,9.21771541135067,9.38586240064146,9.09592441999854,8.42584530563943,8.86418614465428,8.89360490485829,8.4858293087019,9.45553271778242,8.5352753766208,8.32057493389316,8.7901855632105,8.42248531567029,9.15279185163912
"b1223",7.29370154208074,7.22303633790187,8.06447332875342,7.11374216604919,4.97269265400426,7.73131903102506,8.42332604706989,7.656782364219,8.78201533500419,8.68053534400517,8.32192809488736,7.06824086131282,7.74281466986289,7.68790052248075
"b1469",8.15583017155653,8.75020450927987,9.44418666269936,8.96000193206808,7.456149034648,9.09855851793841,8.29232163280204,7.98299357469431,8.79798569056491,8.61286849729104,8.43712784427281,8.48260630810786,9.01569380710515,9.17567429189613
"b1465",7.71904650392994,8.21965256510381,8.57591736111815,8.30742852519225,8.11217883372259,8.59581691855585,7.68999797141945,7.99322146736894,9.4241662888181,8.25502856981873,8.66888498426625,8.3228294976289,8.86201737686988,8.4643415327611
"b1466",8.32373033752135,8.78234303404953,7.91109233158713,7.23457795978457,7.96116025813664,8.65069276717138,8.86542397831313,8.77610398807316,7.49265437101891,8.61618123133188,8.96116025813664,9.46372870653983,9.02375435329942,9.59581691855585
"b1467",7.62278396615612,7.97096866052181,9.06904691126817,7.93191939010004,5.20554891117303,8.5018371849023,8.0389189892923,7.67171796512923,9.63317688532919,7.64024493622235,9.03946743827853,8.09169983413681,9.22134544356244,8.8382584817133
"b1468",6.76818432477693,8.25219234012239,7.65821148275179,7.12412131182919,4.95884267524324,8.40726776424473,5.82781902461732,7.74416109557041,9.29416121869475,7.30742852519225,7.08852325661663,8.38024459047818,8.68894962811967,8.54341854992942
"b1109",8.75555526197214,9.04083764926659,9.60214209069798,8.81890167588564,9.33226037817218,8.90448409790142,9.02735313393009,9.26303440583379,9.39510565460353,8.35974956032233,9.11087476146451,8.02458563827827,8.30788384949487,7.95535930524299
"b2518",12.7498903722948,13.3773461156563,13.357950560043,12.6572291158532,13.4915274513244,13.3425886337995,13.547689844475,13.6959242370186,13.1918149196626,13.5362593595347,12.8281563230984,13.034179942503,12.8526855523486,12.7428357174311
"b0578",11.474821327015,11.8544788341716,11.8811904536123,11.1945106397206,11.5421612992696,11.6323591082411,11.7552214207024,11.6351285896038,11.6206780421354,11.3238429029676,11.4866842093211,11.1738644871304,11.4473932276521,10.9584802163712
"b0019",9.84109254469343,9.61360531806338,10.543128512393,10.1386557850144,9.69974594797101,9.44045394382303,9.40705527510069,9.7790626892054,9.17142702660754,10.3034382957387,10.2966868253634,11.1934637582022,10.4037576850001,10.7719845887782
"b1186",8.89481776330794,9.12023787734196,8.63154086734149,8.79766152585376,8.88569637333939,8.62388149001346,8.66426949231891,8.4858293087019,8.12670447284319,8.71561885907482,8.95011842950258,8.82081718186417,8.90598862931413,8.72485487546899
"b3476",7.55382125653269,8.36806987653208,8.5894638929561,7.26021388677142,6.11270013274936,7.61249994573944,7.87159726561385,7.75355105460065,8.47654370621426,8.40130620600602,8.40769264866568,7.67101024127845,8.24555270625568,8.31876874268273
"b3477",7.14567745519564,8.09539702279256,8.76420813013995,9.21261797257263,6.0746766862945,9.41447383643093,8.71527564626461,8.85673675611911,9.30697305714083,9.33404976759958,9.31899464028609,8.6387978999517,8.88904758283903,9.7047682393626
"b3478",7.90568784852686,7.36106648879432,7.08533966935737,8.66923941125265,6.53138146051631,7.16992500144231,6.68088692071969,8.23935985027747,8.56985560833095,8.41362792902417,8.41405094472604,7.29462074889163,7.50382573799575,8.16942397867607
"b3479",8.66070903878206,9.23888237384058,9.49825086752783,8.94456566142482,8.68509917200661,9.62643913669732,9.14006285569821,9.03039125995948,9.55956828992275,9.28285676219906,9.56795607541547,9.24935052362723,9.34029521043048,9.68264352028029
"b3480",8.37590826307501,8.319672120947,8.99123838108984,8.62643913669732,8.01569380710515,8.82336724004623,8.5630055530624,8.36282052553426,9.03066713624694,8.91468410532839,8.94368695159709,8.81185631429254,8.72075727733199,8.76188361236552
"b3365",7.77082904603249,8.23409889783732,7.65105169117893,8.17442639367725,7.17791779219584,8.86170728658586,8.675604252639,7.762880292917,9.16741814583174,8.2460279805281,8.65356166205839,7.68229237143083,8.27519333390221,8.4797802640291
"b3367",4.57288966842058,5.38887833881199,5.3819754785573,5.79701297783614,5.2364926183813,6.05093696522523,5.35049724708413,4.63226821549951,5.90448409790142,5.64673869830785,5.59991284218713,5.16591193893569,5.99548451887751,5.4262647547021
"b3366",7.0389189892923,8.35535109642481,8.93310047493137,8.92540608314137,7.98413359454098,8.5453506448223,8.04875931191986,5.94251450533924,6.76950729143624,7.65892551149237,7.18883607303053,7.98584193700334,8.69696752623429,6.39059890555246
"b2234",9.91049283228871,10.0721326041672,10.0936816491482,9.76387628539072,10.0687782779854,10.5064067660745,10.528063348292,10.2627995730766,9.89708912831276,10.7621328470627,9.81330021270253,9.77774845997228,9.55036201540073,10.0441208557833
"b2235",10.1999176802746,10.0335606567106,9.74011804283313,10.374713484505,10.5371213114682,10.507695550598,10.3971398062356,10.2472154816577,10.3092489608166,10.2578592346396,10.2110365368115,9.99307990871299,9.77676200178623,9.59749392944769
"b4238",8.21819994369474,7.87713072876566,8.0757465380609,8.77511640443559,8.04439411935845,8.77412814429358,8.71699089440494,8.62570884306447,8.63299519714296,9.30720080914081,9.24174486494015,10.3579917836311,10.298062567719,10.5671955614069
"b2675",4.09592441999854,6.22496636500027,5.55458885167764,5.762880292917,6.67948009950545,5.10852445677817,4.51727569320958,7.98128185405741,4.81762325751143,5.03562390973072,7.0746766862945,8.816023639828,8.33449676839042,8.4586116725846
"b2676",8.3389591754152,8.2667865406949,8.49185309632967,8.0948694327187,7.84611717333673,9.02956331443266,8.55305325276641,8.96895472754222,9.10800164646591,8.94661390541276,8.8999610665839,9.44397954260125,9.33248417326158,9.73063995591679
"b4237",7.60659028037053,7.51333282374013,8.14873077917319,7.47167521439204,5.13750352374993,7.58496250072116,7.73876783680019,7.4093909361377,7.70113315484797,6.56071495447448,7.68580001974489,8.82750149516938,8.34118521356844,9.65678236421899
"b4070",9.07414146275251,9.24245960116527,9.78430766672838,9.37937836707126,8.16239132875691,9.68825030913318,9.11894107272351,9.00590520186296,9.90854273731734,9.10145048163113,9.22182875848853,8.94339392934751,8.97039353791468,9.54051554732493
"b4071",6.85049941375812,5.81506301719287,6.876516946565,7.27798474729977,6.656782364219,5.73606362787181,6.55918586578773,7.13237119873254,6.25550073314839,6.66249036391378,7.21529030565123,7.04439411935845,5.50143914515887,6.75355105460065
"b4072",6.39574832817903,5.82527683005487,6.22303633790187,7.43295940727611,7.88508622529017,7.11270013274936,7.43212427264156,7.75822321472672,6.5894638929561,8.19081236791614,8.30332412685951,6.52042224852645,5.76553474636298,5.90207357931074
"b4073",9.18090370917938,9.23601419190008,9.52708597880746,9.49165270810227,8.60510907383293,9.92911043232617,9.3533674042067,9.61489384960502,10.4477031624969,9.44852933004466,9.78168756150718,9.59451122769341,9.59245703726808,10.1720524091831
"b1865",11.6143877780259,11.6488069497258,11.6776756026587,11.6131448491817,11.5187023264456,11.9005272215904,11.8917077699021,11.9994715725327,11.7260904061812,11.8086022494984,11.6413744242945,11.6871569441389,11.7407505171784,11.6475933355186
"b2288",11.9877969290425,11.7874128739059,11.5368300050481,11.7308522012265,12.3833262914131,12.7962830126558,12.6768165736999,12.3796761900345,11.7437404725053,12.762984074221,12.713665746929,12.7979654324042,12.6952717979278,12.0731708636929
"b2287",11.8573201267681,12.028907520415,11.869362499994,11.9752389562724,12.3568645814189,13.0470216380465,12.8359911623076,12.8097882218162,12.1550079248593,13.0175739939818,12.8823564686542,12.9681627697685,12.8334831056596,12.2138332830993
